date,lineup1,lineup2,lineup3,lineup4,lineup5,lineup6,lineup7,lineup8,lineup9,team
2025-03-17, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Nathaniel Lowe, Luis Garcia Jr., Paul DeJong, Keibert Ruiz, Jacob Young,WSH
2025-03-18, CJ Abrams, Dylan Crews, Luis Garcia Jr., Josh Bell, Keibert Ruiz, Amed Rosario, Jose Tena, Alex Call, Riley Adams,WSH
2025-03-19, Dylan Crews, James Wood, Josh Bell, Nathaniel Lowe, Paul DeJong, Jose Tena, Jacob Young, Nasim Nunez, Andrew Knizner,WSH
2025-03-20, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Luis Garcia Jr., Paul DeJong, Keibert Ruiz, Alex Call, Jacob Young,WSH
2025-03-21, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Nathaniel Lowe, Amed Rosario, Jose Tena, Riley Adams, Jacob Young,WSH
2025-03-22, James Wood, Amed Rosario, Luis Garcia Jr., Paul DeJong, Keibert Ruiz, Alex Call, Juan Yepez, Jose Tena, Jacob Young,WSH
2025-03-23a, CJ Abrams, Dylan Crews, James Wood, Josh Bell, Luis Garcia Jr., Nathaniel Lowe, Paul DeJong, Keibert Ruiz, Jacob Young,WSH
2025-03-23b, Alex Call, Jose Tena, Juan Yepez, Riley Adams, Franchy Cordero, Andrew Pinckney, Nick Schnell, Seaver King, Jackson Cluff,WSH
2025-02-22, Gunnar Henderson, Cedric Mullins, Jordan Westburg, Ryan O'Hearn, Ryan Mountcastle, Gary Sanchez, Jackson Holliday, Ramon Laureano, Dylan Carlson,BAL
2025-02-23, Terrin Vavra, Colton Cowser, Emmanuel Rivera, Heston Kjerstad, Coby Mayo, Samuel Basallo, Nick Gordon, Vimael Machin, Livan Soto,BAL
2025-02-25, Gunnar Henderson, Adley Rutschman, Cedric Mullins, Ryan O'Hearn, Tyler O'Neill, Heston Kjerstad, Ramon Urias, Ramon Laureano, Jackson Holliday,BAL
2025-02-26, Jackson Holliday, Ryan Mountcastle, Gary Sanchez, Colton Cowser, Coby Mayo, Heston Kjerstad, Dylan Carlson, Emmanuel Rivera, Livan Soto,BAL
2025-02-27, Gunnar Henderson, Adley Rutschman, Cedric Mullins, Tyler O'Neill, Ryan O'Hearn, Ryan Mountcastle, Ramon Laureano, Ramon Urias, Nick Gordon,BAL
2025-02-28, Jackson Holliday, Colton Cowser, Gary Sanchez, Heston Kjerstad, Emmanuel Rivera, Dylan Carlson, Coby Mayo, Daz Cameron, Livan Soto,BAL
2025-03-01, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Ryan Mountcastle, Ramon Urias, Ramon Laureano, Nick Gordon, Luis Vazquez, Dylan Beavers,BAL
2025-03-02, Ramon Laureano, Jackson Holliday, Gary Sanchez, Colton Cowser, Emmanuel Rivera, Heston Kjerstad, Coby Mayo, Samuel Basallo, Livan Soto,BAL
2025-03-03, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Ryan O'Hearn, Ryan Mountcastle, Heston Kjerstad, Ramon Urias, Vimael Machin, Luis Vazquez,BAL
2025-03-05, Jackson Holliday, Adley Rutschman, Colton Cowser, Heston Kjerstad, Ramon Laureano, Emmanuel Rivera, Coby Mayo, Dylan Carlson, Livan Soto,BAL
2025-03-06, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Colton Cowser, Jordan Westburg, Ryan Mountcastle, Gary Sanchez, Ramon Urias, Luis Vazquez,BAL
2025-03-07, Jackson Holliday, Ramon Urias, Ryan O'Hearn, Heston Kjerstad, Coby Mayo, Dylan Carlson, Samuel Basallo, Nick Gordon, Livan Soto,BAL
2025-03-08, Cedric Mullins, Adley Rutschman, Jordan Westburg, Colton Cowser, Ryan Mountcastle, Ramon Laureano, Emmanuel Rivera, Daz Cameron, Luis Vazquez,BAL
2025-03-09a, Cedric Mullins, Ryan Mountcastle, Heston Kjerstad, Emmanuel Rivera, Dylan Carlson, Coby Mayo, Vimael Machin, Luis Vazquez, Maverick Handley,BAL
2025-03-09b, Jackson Holliday, Adley Rutschman, Ryan O'Hearn, Tyler O'Neill, Colton Cowser, Gary Sanchez, Ramon Urias, Ramon Laureano, Livan Soto,BAL
2025-03-10, Jackson Holliday, Jordan Westburg, Ryan O'Hearn, Gary Sanchez, Heston Kjerstad, Ramon Urias, Samuel Basallo, Daz Cameron, Dylan Carlson,BAL
2025-03-11, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Colton Cowser, Ryan Mountcastle, Ramon Laureano, Coby Mayo, Vimael Machin, Luis Vazquez,BAL
2025-03-12, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Tyler O'Neill, Colton Cowser, Jordan Westburg, Gary Sanchez, Ramon Urias, Jackson Holliday,BAL
2025-03-13, Ramon Laureano, Dylan Carlson, Emmanuel Rivera, Coby Mayo, Nick Gordon, Livan Soto, Luis Vazquez, Vimael Machin, Maverick Handley,BAL
2025-03-14, Cedric Mullins, Adley Rutschman, Tyler O'Neill, Colton Cowser, Jordan Westburg, Ryan Mountcastle, Gary Sanchez, Jackson Holliday, Livan Soto,BAL
2025-03-15, Dylan Carlson, Ramon Laureano, Heston Kjerstad, Gary Sanchez, Nick Gordon, Coby Mayo, Vimael Machin, Daz Cameron, Luis Vazquez,BAL
2025-03-16a, Jackson Holliday, Colton Cowser, Dylan Carlson, Heston Kjerstad, Samuel Basallo, Livan Soto, Jeremiah Jackson, Maverick Handley, Creed Willems,BAL
2025-03-16b, Jordan Westburg, Adley Rutschman, Tyler O'Neill, Ryan Mountcastle, Ramon Laureano, Cedric Mullins, Jorge Mateo, Ryan O'Hearn, Nick Gordon,BAL
2025-03-17, Livan Soto, Samuel Basallo, Gary Sanchez, Coby Mayo, Daz Cameron, Vimael Machin, Luis Vazquez, Dylan Beavers, Enrique Bradfield Jr.,BAL
2025-03-18, Jordan Westburg, Adley Rutschman, Tyler O'Neill, Ryan Mountcastle, Colton Cowser, Cedric Mullins, Jorge Mateo, Ryan O'Hearn, Jackson Holliday,BAL
2025-03-20, Cedric Mullins, Adley Rutschman, Ryan O'Hearn, Tyler O'Neill, Colton Cowser, Jordan Westburg, Heston Kjerstad, Ramon Urias, Jackson Holliday,BAL
2025-03-21, Jordan Westburg, Adley Rutschman, Tyler O'Neill, Ryan Mountcastle, Gary Sanchez, Ramon Laureano, Ramon Urias, Jorge Mateo, Cedric Mullins,BAL
2025-03-22, Colton Cowser, Ryan O'Hearn, Gary Sanchez, Heston Kjerstad, Ramon Laureano, Jackson Holliday, Dylan Carlson, Livan Soto, Vimael Machin,BAL
2025-03-23, Colton Cowser, Adley Rutschman, Ryan O'Hearn, Ryan Mountcastle, Tyler O'Neill, Cedric Mullins, Ramon Urias, Jackson Holliday, Jorge Mateo,BAL
2025-02-21, Eguy Rosario, Connor Joe, Manny Machado, Elias Diaz, Gavin Sheets, Oscar Gonzalez, Tyler Wade, Tirso Ornelas, Brandon Lockridge,SD
2025-02-22, Luis Arraez, Xander Bogaerts, Jackson Merrill, Jake Cronenworth, Jason Heyward, Yuli Gurriel, Eguy Rosario, Oscar Gonzalez, Martin Maldonado,SD
2025-02-23, Tyler Wade, Connor Joe, Gavin Sheets, Oscar Gonzalez, Mike Brosseau, Leo De Vries, Ethan Salas, Yonathan Perlaza, Forrest Wall,SD
2025-02-24, Eguy Rosario, Xander Bogaerts, Jackson Merrill, Manny Machado, Yuli Gurriel, Jake Cronenworth, Connor Joe, Elias Diaz, Oscar Gonzalez,SD
2025-02-25, Luis Arraez, Tyler Wade, Manny Machado, Jason Heyward, Eguy Rosario, Brandon Lockridge, Martin Maldonado, Tirso Ornelas, Mason McCoy,SD
2025-02-26, Jake Cronenworth, Jackson Merrill, Yuli Gurriel, Gavin Sheets, Luis Campusano, Connor Joe, Oscar Gonzalez, Mike Brosseau, Jake Cronenworth,SD
2025-02-27, Luis Arraez, Tyler Wade, Eguy Rosario, Elias Diaz, Trenton Brooks, Brandon Lockridge, Leo De Vries, Forrest Wall, Niko Goodrum,SD
2025-02-28, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Xander Bogaerts, Jake Cronenworth, Yuli Gurriel, Jason Heyward, Eguy Rosario, Martin Maldonado,SD
2025-03-01, Tyler Wade, Tirso Ornelas, Gavin Sheets, Luis Campusano, Oscar Gonzalez, Trenton Brooks, Brandon Lockridge, Niko Goodrum, Mason McCoy,SD
2025-03-02, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Xander Bogaerts, Jake Cronenworth, Yuli Gurriel, Jason Heyward, Elias Diaz, Tyler Wade,SD
2025-03-04a, Eguy Rosario, Gavin Sheets, Connor Joe, Oscar Gonzalez, Luis Campusano, Trenton Brooks, Forrest Wall, Clay Dungan, Mason McCoy,SD
2025-03-04b, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Jason Heyward, Tirso Ornelas, Martin Maldonado,SD
2025-03-05, Luis Arraez, Fernando Tatis Jr., Jake Cronenworth, Xander Bogaerts, Yuli Gurriel, Jason Heyward, Elias Diaz, Eguy Rosario, Brandon Lockridge,SD
2025-03-06, Eguy Rosario, Jackson Merrill, Manny Machado, Oscar Gonzalez, Gavin Sheets, Martin Maldonado, Tirso Ornelas, Trenton Brooks, Clay Dungan,SD
2025-03-08, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Jason Heyward, Gavin Sheets, Martin Maldonado,SD
2025-03-09, Tyler Wade, Eguy Rosario, Connor Joe, Yuli Gurriel, Elias Diaz, Tirso Ornelas, Oscar Gonzalez, Brandon Lockridge, Mason McCoy,SD
2025-03-10, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Jason Heyward, Gavin Sheets, Elias Diaz,SD
2025-03-11, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Yuli Gurriel, Jason Heyward, Martin Maldonado,SD
2025-03-12, Jose Iglesias, Tirso Ornelas, Gavin Sheets, Connor Joe, Eguy Rosario, Luis Campusano, Oscar Gonzalez, Tyler Wade, Brandon Lockridge,SD
2025-03-13, Luis Arraez, Jose Iglesias, Jackson Merrill, Xander Bogaerts, Jake Cronenworth, Oscar Gonzalez, Luis Campusano, Jason Heyward, Martin Maldonado,SD
2025-03-14, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Yuli Gurriel, Jason Heyward, Elias Diaz,SD
2025-03-15, Tyler Wade, Jose Iglesias, Gavin Sheets, Oscar Gonzalez, Connor Joe, Eguy Rosario, Luis Campusano, Tirso Ornelas, Brandon Lockridge,SD
2025-03-16a, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Yuli Gurriel, Jason Heyward, Elias Diaz,SD
2025-03-16b, Tyler Wade, Jose Iglesias, Gavin Sheets, Tirso Ornelas, Connor Joe, Eguy Rosario, Oscar Gonzalez, Martin Maldonado, Brandon Lockridge,SD
2025-03-17, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Jason Heyward, Yuli Gurriel, Elias Diaz,SD
2025-03-18, Jose Iglesias, Brandon Lockridge, Eguy Rosario, Oscar Gonzalez, Martin Maldonado, Tyler Wade, Tirso Ornelas, Mike Brosseau, Romeo Sanabria,SD
2025-03-20, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Gavin Sheets, Jason Heyward, Elias Diaz,SD
2025-03-21, Jose Iglesias, Brandon Lockridge, Jason Heyward, Yuli Gurriel, Gavin Sheets, Elias Diaz, Eguy Rosario, Tyler Wade, Tirso Ornelas,SD
2025-03-22a, Tyler Wade, Eguy Rosario, Jason Heyward, Connor Joe, Luis Campusano, Oscar Gonzalez, Tirso Ornelas, Mason McCoy, Forrest Wall,SD
2025-03-22b, Fernando Tatis Jr., Luis Arraez, Manny Machado, Jackson Merrill, Xander Bogaerts, Jake Cronenworth, Yuli Gurriel, Brandon Lockridge, Martin Maldonado,SD
2025-03-23, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Jason Heyward, Yuli Gurriel, Elias Diaz,SD
2025-03-24, Luis Arraez, Fernando Tatis Jr., Jackson Merrill, Manny Machado, Jake Cronenworth, Xander Bogaerts, Gavin Sheets, Jason Heyward, Martin Maldonado,SD
2025-02-22, Johan Rojas, Bryson Stott, Alec Bohm, Max Kepler, Buddy Kennedy, Rafael Marchan, Cal Stevenson, Rodolfo Castro, Matt Kroon,PHI
2025-02-23, Kyle Schwarber, Nick Castellanos, Brandon Marsh, Edmundo Sosa, Kody Clemens, Garrett Stubbs, Cal Stevenson, Buddy Kennedy, Christian Arroyo,PHI
2025-02-25, Johan Rojas, Brandon Marsh, Edmundo Sosa, Cal Stevenson, Buddy Kennedy, Garrett Stubbs, Aidan Miller, Justin Crawford, Otto Kemp,PHI
2025-02-26, Trea Turner, Kyle Schwarber, Bryce Harper, Alec Bohm, Bryson Stott, J.T. Realmuto, Max Kepler, Gabriel Rincones Jr., Oscar Mercado,PHI
2025-02-27, Kyle Schwarber, Nick Castellanos, Brandon Marsh, Edmundo Sosa, Kody Clemens, Garrett Stubbs, Johan Rojas, Christian Arroyo, Rodolfo Castro,PHI
2025-02-28, Trea Turner, Bryce Harper, Alec Bohm, Nick Castellanos, Max Kepler, J.T. Realmuto, Bryson Stott, Brandon Marsh, Johan Rojas,PHI
2025-03-01, Johan Rojas, Kody Clemens, Edmundo Sosa, Cal Stevenson, Buddy Kennedy, Garrett Stubbs, Rodolfo Castro, Christian Arroyo, Aidan Miller,PHI
2025-03-02a, Kyle Schwarber, Nick Castellanos, Bryce Harper, Alec Bohm, J.T. Realmuto, Buddy Kennedy, Rodolfo Castro, Christian Arroyo, Oscar Mercado,PHI
2025-03-02b, Trea Turner, Brandon Marsh, Bryson Stott, Max Kepler, Rafael Marchan, Kody Clemens, Gabriel Rincones Jr., Cal Stevenson, Rafael Lantigua,PHI
2025-03-04, Trea Turner, Bryce Harper, Alec Bohm, Kyle Schwarber, J.T. Realmuto, Max Kepler, Bryson Stott, Brandon Marsh, Cal Stevenson,PHI
2025-03-05, Gabriel Rincones Jr., Nick Castellanos, Edmundo Sosa, Kody Clemens, Rafael Marchan, Buddy Kennedy, Rodolfo Castro, Christian Arroyo, Oscar Mercado,PHI
2025-03-06, Trea Turner, Bryce Harper, Alec Bohm, Kyle Schwarber, Nick Castellanos, Max Kepler, J.T. Realmuto, Bryson Stott, Brandon Marsh,PHI
2025-03-07, Johan Rojas, Kody Clemens, Edmundo Sosa, Garrett Stubbs, Cal Stevenson, Otto Kemp, Gabriel Rincones Jr., Matt Kroon, Rafael Lantigua,PHI
2025-03-08, Kyle Schwarber, Trea Turner, Bryce Harper, Alec Bohm, Max Kepler, Nick Castellanos, J.T. Realmuto, Bryson Stott, Brandon Marsh,PHI
2025-03-09, Kyle Schwarber, Trea Turner, Bryce Harper, J.T. Realmuto, Max Kepler, Nick Castellanos, Edmundo Sosa, Otto Kemp, Oscar Mercado,PHI
2025-03-10, Bryson Stott, Johan Rojas, Brandon Marsh, Alec Bohm, Kody Clemens, Rodolfo Castro, Payton Henry, Cal Stevenson, Rafael Lantigua,PHI
2025-03-11, Bryson Stott, Johan Rojas, Brandon Marsh, Alec Bohm, Buddy Kennedy, Rafael Marchan, Christian Arroyo, Rodolfo Castro, Gabriel Rincones Jr.,PHI
2025-03-13, Trea Turner, Bryce Harper, Alec Bohm, Kyle Schwarber, J.T. Realmuto, Max Kepler, Bryson Stott, Brandon Marsh, Oscar Mercado,PHI
2025-03-14, Kyle Schwarber, Johan Rojas, Max Kepler, Edmundo Sosa, Kody Clemens, Garrett Stubbs, Christian Arroyo, Cal Stevenson, Rodolfo Castro,PHI
2025-03-15, Trea Turner, Bryce Harper, Alec Bohm, Kyle Schwarber, J.T. Realmuto, Nick Castellanos, Bryson Stott, Brandon Marsh, Buddy Kennedy,PHI
2025-03-16, Trea Turner, Bryson Stott, Max Kepler, Edmundo Sosa, Brandon Marsh, Kody Clemens, Rafael Marchan, Oscar Mercado, Johan Rojas,PHI
2025-03-17, Kyle Schwarber, Trea Turner, Bryce Harper, J.T. Realmuto, Bryson Stott, Nick Castellanos, Edmundo Sosa, Buddy Kennedy, Oscar Mercado,PHI
2025-03-18, Brandon Marsh, Nick Castellanos, Max Kepler, Edmundo Sosa, Kody Clemens, Garrett Stubbs, Christian Arroyo, Cal Stevenson, Carson DeMartini,PHI
2025-03-19, Kyle Schwarber, Trea Turner, Bryce Harper, Alec Bohm, Max Kepler, J.T. Realmuto, Nick Castellanos, Bryson Stott, Brandon Marsh,PHI
2025-03-20, Johan Rojas, Alec Bohm, Kody Clemens, Edmundo Sosa, Rafael Marchan, Buddy Kennedy, Cal Stevenson, Christian Arroyo, Oscar Mercado,PHI
2025-03-21a, Max Kepler, Alec Bohm, Bryce Harper, J.T. Realmuto, Nick Castellanos, Edmundo Sosa, Buddy Kennedy, Oscar Mercado, Josh Breaux,PHI
2025-03-21b, Kyle Schwarber, Trea Turner, Bryson Stott, Brandon Marsh, Johan Rojas, Kody Clemens, Christian Arroyo, Cal Stevenson, Payton Henry,PHI
2025-03-22, Kyle Schwarber, Trea Turner, Max Kepler, Bryson Stott, Brandon Marsh, Edmundo Sosa, Kody Clemens, Johan Rojas, Rafael Marchan,PHI
2025-03-23, Kyle Schwarber, Trea Turner, Bryce Harper, Alec Bohm, Max Kepler, J.T. Realmuto, Nick Castellanos, Bryson Stott, Brandon Marsh,PHI
2025-03-24, Trea Turner, Bryce Harper, Alec Bohm, Kyle Schwarber, J.T. Realmuto, Max Kepler, Nick Castellanos, Bryson Stott, Brandon Marsh,PHI
2025-02-22, Nick Gonzales, Joshua Palacios, Henry Davis, Nick Yorke, DJ Stewart, Darick Hall, Billy Cook, Liover Peguero, Enmanuel Valdez,PIT
2025-02-23, Adam Frazier, Bryan Reynolds, Ke'Bryan Hayes, Jack Suwinski, Jared Triolo, Isiah Kiner-Falefa, DJ Stewart, Ji Hwan Bae, Jason Delay,PIT
2025-02-25, Tommy Pham, Bryan Reynolds, Oneil Cruz, Joey Bart, Ke'Bryan Hayes, Nick Gonzales, Adam Frazier, Isiah Kiner-Falefa, Jared Triolo,PIT
2025-02-26a, Jack Suwinski, Nick Yorke, Joshua Palacios, Nick Gonzales, Jared Triolo, DJ Stewart, Enmanuel Valdez, Jason Delay, Ji Hwan Bae,PIT
2025-02-26b, Tommy Pham, Bryan Reynolds, Andrew McCutchen, Endy Rodriguez, Ke'Bryan Hayes, Adam Frazier, Isiah Kiner-Falefa, Darick Hall, Billy Cook,PIT
2025-02-27, Jack Suwinski, Nick Yorke, Oneil Cruz, Joey Bart, Henry Davis, DJ Stewart, Enmanuel Valdez, Nick Solak, Alika Williams,PIT
2025-02-28, Tommy Pham, Bryan Reynolds, Andrew McCutchen, Endy Rodriguez, Ke'Bryan Hayes, Nick Gonzales, Isiah Kiner-Falefa, Jared Triolo, Bryce Johnson,PIT
2025-03-01, Nick Yorke, Jared Triolo, Oneil Cruz, Joey Bart, Jack Suwinski, Nick Solak, DJ Stewart, Joshua Palacios, Liover Peguero,PIT
2025-03-02, Tommy Pham, Bryan Reynolds, Andrew McCutchen, Nick Gonzales, Ke'Bryan Hayes, Darick Hall, Henry Davis, Isiah Kiner-Falefa, Ji Hwan Bae,PIT
2025-03-03, Tommy Pham, Nick Yorke, Oneil Cruz, Joey Bart, Jack Suwinski, Jared Triolo, DJ Stewart, Enmanuel Valdez, Joshua Palacios,PIT
2025-03-04, Ji Hwan Bae, Bryan Reynolds, Andrew McCutchen, Nick Gonzales, Ke'Bryan Hayes, Isiah Kiner-Falefa, Darick Hall, Billy Cook, Jason Delay,PIT
2025-03-05, Jack Suwinski, Tommy Pham, Oneil Cruz, Joey Bart, Ke'Bryan Hayes, DJ Stewart, Nick Gonzales, Nick Yorke, Jared Triolo,PIT
2025-03-06, Tommy Pham, Bryan Reynolds, Oneil Cruz, Andrew McCutchen, Endy Rodriguez, Nick Yorke, Enmanuel Valdez, Isiah Kiner-Falefa, Jared Triolo,PIT
2025-03-07, Tommy Pham, Nick Gonzales, Joey Bart, Henry Davis, Adam Frazier, Billy Cook, Ji Hwan Bae, Joshua Palacios, Alika Williams,PIT
2025-03-08, Jack Suwinski, Bryan Reynolds, Oneil Cruz, Andrew McCutchen, Endy Rodriguez, Nick Yorke, DJ Stewart, Isiah Kiner-Falefa, Jared Triolo,PIT
2025-03-09, Tommy Pham, Endy Rodriguez, Nick Gonzales, Joey Bart, Billy Cook, Adam Frazier, Liover Peguero, Bryce Johnson, Enmanuel Valdez,PIT
2025-03-10, Jack Suwinski, Bryan Reynolds, Oneil Cruz, Andrew McCutchen, Henry Davis, DJ Stewart, Isiah Kiner-Falefa, Enmanuel Valdez, Jared Triolo,PIT
2025-03-11, Ji Hwan Bae, Adam Frazier, Oneil Cruz, Joey Bart, Nick Gonzales, Enmanuel Valdez, DJ Stewart, Billy Cook, Liover Peguero,PIT
2025-03-13, Jack Suwinski, Bryan Reynolds, Tommy Pham, Andrew McCutchen, Henry Davis, Adam Frazier, Isiah Kiner-Falefa, Jared Triolo, Billy Cook,PIT
2025-03-14, Tommy Pham, Bryan Reynolds, Oneil Cruz, Joey Bart, Andrew McCutchen, Nick Gonzales, Nick Yorke, Isiah Kiner-Falefa, Jared Triolo,PIT
2025-03-15, Ke'Bryan Hayes, Endy Rodriguez, Oneil Cruz, Andrew McCutchen, Jack Suwinski, DJ Stewart, Nick Gonzales, Adam Frazier, Ji Hwan Bae,PIT
2025-03-16, Nick Yorke, Adam Frazier, Tommy Pham, Joey Bart, Joshua Palacios, Isiah Kiner-Falefa, Jared Triolo, Henry Davis, Billy Cook,PIT
2025-03-17a, Tommy Pham, Bryan Reynolds, Oneil Cruz, Joey Bart, Andrew McCutchen, Ke'Bryan Hayes, Nick Yorke, Jared Triolo, Nick Solak,PIT
2025-03-17b, Isiah Kiner-Falefa, Ji Hwan Bae, Endy Rodriguez, Jack Suwinski, Nick Gonzales, Billy Cook, Bryce Johnson, Matt Gorski, Alika Williams,PIT
2025-03-18, Ke'Bryan Hayes, Bryan Reynolds, Tommy Pham, Joey Bart, Andrew McCutchen, Jared Triolo, Adam Frazier, Isiah Kiner-Falefa, Joshua Palacios,PIT
2025-03-19, Ji Hwan Bae, Adam Frazier, Tommy Pham, Andrew McCutchen, Jack Suwinski, Nick Gonzales, DJ Stewart, Nick Yorke, Henry Davis,PIT
2025-03-21, Ke'Bryan Hayes, Bryan Reynolds, Tommy Pham, Joey Bart, Nick Gonzales, Jared Triolo, Isiah Kiner-Falefa, Jack Suwinski, Henry Davis,PIT
2025-03-22, Ji Hwan Bae, Endy Rodriguez, Oneil Cruz, Andrew McCutchen, DJ Stewart, Adam Frazier, Bryce Johnson, Jack Brannigan, Alika Williams,PIT
2025-03-23, Tommy Pham, Bryan Reynolds, Oneil Cruz, Joey Bart, Jack Suwinski, Ke'Bryan Hayes, Nick Gonzales, Jared Triolo, Isiah Kiner-Falefa,PIT
2025-03-24, Tommy Pham, Bryan Reynolds, Andrew McCutchen, Joey Bart, Endy Rodriguez, Isiah Kiner-Falefa, Adam Frazier, Jared Triolo, Ji Hwan Bae,PIT
2025-02-21, Marcus Semien, Corey Seager, Josh Jung, Adolis Garcia, Jake Burger, Jonah Heim, Ezequiel Duran, Leody Taveras, Sam Haggerty,TEX
2025-02-22, Evan Carter, Josh Smith, Jake Burger, Joc Pederson, Adolis Garcia, Kyle Higashioka, Nick Ahmed, Dustin Harris, Justin Foscue,TEX
2025-02-23, Marcus Semien, Corey Seager, Jake Burger, Josh Jung, Tucker Barnhart, Sam Haggerty, Ezequiel Duran, Leody Taveras, Alejandro Osuna,TEX
2025-02-24, Josh Smith, Joc Pederson, Jonah Heim, Adolis Garcia, Dustin Harris, Ezequiel Duran, Nick Ahmed, Jonathan Ornelas, Josh Smith,TEX
2025-02-25, Marcus Semien, Corey Seager, Evan Carter, Adolis Garcia, Josh Jung, Josh Smith, Kyle Higashioka, Leody Taveras, Sam Haggerty,TEX
2025-02-26, Leody Taveras, Joc Pederson, Jonah Heim, Dustin Harris, Ezequiel Duran, Kyle Higashioka, Justin Foscue, Nick Ahmed, Alejandro Osuna,TEX
2025-02-27, Marcus Semien, Corey Seager, Evan Carter, Adolis Garcia, Josh Jung, Jake Burger, Josh Smith, Leody Taveras, Tucker Barnhart,TEX
2025-02-28, Marcus Semien, Corey Seager, Josh Jung, Joc Pederson, Adolis Garcia, Jake Burger, Kyle Higashioka, Kevin Pillar, Leody Taveras,TEX
2025-03-01, Josh Smith, Sam Haggerty, Evan Carter, Jonah Heim, Dustin Harris, Ezequiel Duran, Nick Ahmed, Justin Foscue, Alejandro Osuna,TEX
2025-03-02, Marcus Semien, Corey Seager, Josh Jung, Joc Pederson, Adolis Garcia, Jake Burger, Kevin Pillar, Leody Taveras, Chad Wallach,TEX
2025-03-03, Marcus Semien, Josh Smith, Josh Jung, Jake Burger, Adolis Garcia, Jonah Heim, Kevin Pillar, Leody Taveras, Tucker Barnhart,TEX
2025-03-04, Marcus Semien, Corey Seager, Josh Jung, Joc Pederson, Jake Burger, Evan Carter, Josh Smith, Jonah Heim, Alejandro Osuna,TEX
2025-03-05, Sam Haggerty, Nick Ahmed, Leody Taveras, Kyle Higashioka, Dustin Harris, Kevin Pillar, Ezequiel Duran, Jonathan Ornelas, Tucker Barnhart,TEX
2025-03-06a, Josh Smith, Evan Carter, Ezequiel Duran, Alejandro Osuna, Kyle Higashioka, Sam Haggerty, Tucker Barnhart, Nick Ahmed, Jonathan Ornelas,TEX
2025-03-06b, Marcus Semien, Corey Seager, Josh Jung, Joc Pederson, Jake Burger, Jonah Heim, Dustin Harris, Leody Taveras, Kevin Pillar,TEX
2025-03-08, Marcus Semien, Corey Seager, Wyatt Langford, Josh Jung, Jake Burger, Kevin Pillar, Kyle Higashioka, Evan Carter, Leody Taveras,TEX
2025-03-09, Marcus Semien, Corey Seager, Wyatt Langford, Joc Pederson, Josh Jung, Jake Burger, Josh Smith, Jonah Heim, Evan Carter,TEX
2025-03-11, Marcus Semien, Corey Seager, Wyatt Langford, Josh Jung, Jake Burger, Kyle Higashioka, Kevin Pillar, Sam Haggerty, Leody Taveras,TEX
2025-03-12, Josh Smith, Corey Seager, Joc Pederson, Josh Jung, Adolis Garcia, Evan Carter, Sam Haggerty, Jonah Heim, Leody Taveras,TEX
2025-03-13, Marcus Semien, Wyatt Langford, Jake Burger, Adolis Garcia, Jonah Heim, Kevin Pillar, Nick Ahmed, Ezequiel Duran, Tucker Barnhart,TEX
2025-03-14a, Marcus Semien, Corey Seager, Wyatt Langford, Adolis Garcia, Josh Jung, Jake Burger, Kyle Higashioka, Jonah Heim, Leody Taveras,TEX
2025-03-14b, Josh Smith, Evan Carter, Alejandro Osuna, Dustin Harris, Kevin Pillar, Sam Haggerty, Nick Ahmed, Tucker Barnhart, Ezequiel Duran,TEX
2025-03-15, Marcus Semien, Corey Seager, Josh Jung, Jake Burger, Evan Carter, Leody Taveras, Sam Haggerty, Dustin Harris, Chad Wallach,TEX
2025-03-16, Marcus Semien, Josh Smith, Wyatt Langford, Adolis Garcia, Josh Jung, Kyle Higashioka, Kevin Pillar, Nick Ahmed, Sam Haggerty,TEX
2025-03-18, Marcus Semien, Corey Seager, Wyatt Langford, Joc Pederson, Adolis Garcia, Josh Jung, Evan Carter, Jake Burger, Jonah Heim,TEX
